model,target,strategy,threshold,cost_bps,n_obs,active_rate,hit_rate,cum_return,mean_ret,std_ret,sharpe
baseline_last,y_UUP,long_short,0.0005,1.0,823,0.6500607533414338,0.3025516403402187,-0.2722842132929181,-0.0003783220477314,0.0039484149631731,-1.5210347389408236
baseline_last,y_UUP,long_flat,0.001,1.0,823,0.339003645200486,0.1931956257594167,-0.0667195419915125,-7.976643629333774e-05,0.0028692363677057,-0.441320532063654
baseline_last,y_UUP,long_short,0.001,1.0,823,0.5856622114216282,0.2916160388821385,-0.1951202671188368,-0.0002566791566179,0.0037468806917888,-1.0874793264163978
baseline_last,y_UUP,long_flat,0.002,1.0,823,0.275820170109356,0.1773997569866342,0.1062405016543779,0.0001253519664575,0.002307099528677,0.862511891170455
baseline_last,y_UUP,long_short,0.002,1.0,823,0.4823815309842041,0.2721749696233292,0.0145659783968592,2.2978582720613667e-05,0.003288830700103,0.1109128822427326
baseline_last,y_UUP,long_flat,0.003,1.0,823,0.2017010935601458,0.1397326852976913,0.0531951488576736,6.480570499847815e-05,0.0019121543970378,0.5380102544955592
baseline_last,y_UUP,long_short,0.003,1.0,823,0.3730255164034022,0.2162818955042527,-0.0423928248347185,-4.82154729812995e-05,0.002972680242994,-0.2574770384157904
baseline_last,y_UUP,long_flat,0.005,1.0,823,0.0862697448359659,0.071688942891859,-0.0343540264937132,-4.130695669720423e-05,0.0015281029434669,-0.4291121955033969
baseline_last,y_UUP,long_short,0.005,1.0,823,0.1737545565006075,0.1154313487241798,-0.0941634388830543,-0.0001178807029705,0.0021338844899727,-0.8769444435232323
baseline_last,y_XLB,long_flat,0.0,1.0,823,0.3438639125151883,0.1737545565006075,-0.2278235169334694,-0.000293339228871,0.0064222982231379,-0.7250700192428444
baseline_last,y_XLB,long_short,0.0,1.0,823,0.7108140947752126,0.3462940461725395,-0.4550311938687859,-0.0006733670992859,0.0112430082192396,-0.9507572267259464
baseline_last,y_XLB,long_flat,0.0005,1.0,823,0.3353584447144593,0.1676792223572296,-0.234992855375316,-0.0003047372072332,0.0064117999911634,-0.7544766212409212
baseline_last,y_XLB,long_short,0.0005,1.0,823,0.6828675577156743,0.3280680437424058,-0.5111530521926191,-0.0008065881094024,0.0111286594014652,-1.1505599035548455
baseline_last,y_XLB,long_flat,0.001,1.0,823,0.3280680437424058,0.1603888213851761,-0.2481000491483439,-0.0003257648244029,0.0064062057420742,-0.8072416771776798
baseline_last,y_XLB,long_short,0.001,1.0,823,0.6597812879708383,0.3183475091130012,-0.4852565219213874,-0.0007443025142867,0.0110940950696218,-1.065020269239525
baseline_last,y_XLB,long_flat,0.002,1.0,823,0.3001215066828676,0.1458080194410692,-0.3021472973211514,-0.000419404780944,0.0059108642820543,-1.126374109876126
baseline_last,y_XLB,long_short,0.002,1.0,823,0.6123936816524909,0.2964763061968408,-0.5099663005893892,-0.0008077368062685,0.0107532414711362,-1.192424100165371
baseline_last,y_XLB,long_flat,0.003,1.0,823,0.2648845686512758,0.1360874848116646,-0.3358151996113516,-0.0004810075896356,0.0056418281272992,-1.3534192451762914
baseline_last,y_XLB,long_short,0.003,1.0,823,0.5577156743620899,0.275820170109356,-0.5410782014061792,-0.0008907228000594,0.0104361594215473,-1.3548840646416642
baseline_last,y_XLB,long_flat,0.005,1.0,823,0.2138517618469015,0.1178614823815309,-0.2195224057567097,-0.0002864810459573,0.0053809740054636,-0.8451528687936254
baseline_last,y_XLB,long_short,0.005,1.0,823,0.4301336573511543,0.2187120291616039,-0.4477450645733403,-0.0006710856835893,0.0099325131350594,-1.0725538258345515
baseline_last,y_XLC,long_flat,0.0,1.0,823,0.3669501822600243,0.2114216281895504,-0.0639817955295756,-6.138989446259347e-05,0.0061296580595279,-0.1589867416908054
baseline_last,y_XLC,long_short,0.0,1.0,823,0.715674362089915,0.3888213851761847,-0.2214476446965073,-0.0002488265656856,0.0104387355263953,-0.378398251814667
baseline_last,y_XLC,long_flat,0.0005,1.0,823,0.3560145808019441,0.2077764277035237,-0.0548234697494545,-4.971523562064065e-05,0.0061042706443605,-0.1292873374918718
baseline_last,y_XLC,long_short,0.0005,1.0,823,0.6950182260024301,0.3778857837181045,-0.2300646360774981,-0.0002626370618595,0.0104108401204719,-0.400470476565624
baseline_last,y_XLC,long_flat,0.001,1.0,823,0.3329283110571081,0.1919805589307412,-0.0710457217750014,-7.097179630755918e-05,0.0060676314243875,-0.1856807475562379
baseline_last,y_XLC,long_short,0.001,1.0,823,0.6597812879708383,0.3584447144592952,-0.2046887301175246,-0.0002239089124617,0.0103471868500608,-0.3435178898125412
baseline_last,y_XLC,long_flat,0.002,1.0,823,0.2976913730255164,0.1713244228432563,-0.0877912964850432,-9.436131861220253e-05,0.0058511544608977,-0.2560075117829452
baseline_last,y_XLC,long_short,0.002,1.0,823,0.6002430133657352,0.3232077764277035,-0.2578063207364073,-0.0003117610724677,0.0099647617844888,-0.4966554850339084
baseline_last,y_XLC,long_flat,0.003,1.0,823,0.2648845686512758,0.1591737545565006,0.0227855725723007,4.2475463925778194e-05,0.0054710373517352,0.1232448332681134
baseline_last,y_XLC,long_short,0.003,1.0,823,0.5066828675577156,0.2746051032806804,-0.2007926723793042,-0.0002254329527344,0.0096019317423163,-0.3726997105961936
baseline_last,y_XLC,long_flat,0.005,1.0,823,0.1907654921020656,0.1227217496962333,0.1983405847724462,0.000229216439736,0.0043179445928103,0.8426921877955976
baseline_last,y_XLC,long_short,0.005,1.0,823,0.3645200486026732,0.2053462940461725,-0.0923912725221053,-7.998566588056961e-05,0.0086153850864235,-0.1473797246997392
baseline_last,y_XLE,long_flat,0.0,1.0,823,0.4058323207776427,0.25273390036452,0.2684254956230287,0.0003354646938898,0.0095495647118792,0.5576523205738567
baseline_last,y_XLE,long_short,0.0,1.0,823,0.715674362089915,0.3633049817739975,-0.0817932987842909,-7.603895555544915e-06,0.0138155703716335,-0.00873710578461
baseline_last,y_XLE,long_flat,0.0005,1.0,823,0.3912515188335358,0.2417982989064398,0.2097346081201807,0.0002773934306236,0.0094978564512571,0.4636292640468998
baseline_last,y_XLE,long_short,0.0005,1.0,823,0.6901579586877278,0.3414337788578371,-0.1869524988765907,-0.0001569413804273,0.0137009210559828,-0.1818393937149185
baseline_last,y_XLE,long_flat,0.001,1.0,823,0.3912515188335358,0.2417982989064398,0.2097346081201807,0.0002773934306236,0.0094978564512571,0.4636292640468998
baseline_last,y_XLE,long_short,0.001,1.0,823,0.6780072904009721,0.3402187120291616,-0.1726260596130829,-0.0001366354492291,0.0136344257242653,-0.1590841123403303
baseline_last,y_XLE,long_flat,0.002,1.0,823,0.3681652490886998,0.2332928311057108,0.521646094801266,0.0005431767092577,0.0080835932528449,1.066686889634897
baseline_last,y_XLE,long_short,0.002,1.0,823,0.637910085054678,0.3280680437424058,0.2207923415975539,0.0003214239008973,0.0125659799938718,0.406052392708543
baseline_last,y_XLE,long_flat,0.003,1.0,823,0.3414337788578371,0.2174969623329283,0.4526328456162332,0.0004851626521193,0.0078847024553761,0.9767925145094176
baseline_last,y_XLE,long_short,0.003,1.0,823,0.6002430133657352,0.3049817739975698,0.0558824837636715,0.0001412105147891,0.0122543357902284,0.1829268812451753
baseline_last,y_XLE,long_flat,0.005,1.0,823,0.2770352369380316,0.1822600243013366,0.1808868452333953,0.0002293087275833,0.0073416721384037,0.4958220867438776
baseline_last,y_XLE,long_short,0.005,1.0,823,0.5164034021871203,0.2624544349939247,-0.1541004841152313,-0.0001330828472882,0.0118475297595066,-0.1783177378781535
baseline_last,y_XLF,long_flat,0.0,1.0,823,0.353584447144593,0.18955042527339,-0.0375011946013583,-2.122627995543133e-05,0.0071141623412212,-0.0473642197021883
baseline_last,y_XLF,long_short,0.0,1.0,823,0.7120291616038882,0.3232077764277035,-0.5091164256115621,-0.0008020193734024,0.0111550652237943,-1.1413346848851489
baseline_last,y_XLF,long_flat,0.0005,1.0,823,0.3499392466585662,0.18955042527339,0.0087622416559218,3.537850462887957e-05,0.007052854805246,0.0796296486373765
baseline_last,y_XLF,long_short,0.0005,1.0,823,0.6913730255164034,0.3159173754556501,-0.4430636370397119,-0.0006500227670652,0.0110405263901901,-0.9346285824085936
baseline_last,y_XLF,long_flat,0.001,1.0,823,0.339003645200486,0.1859052247873633,0.0451928912380432,7.823572450490756e-05,0.0070171903555651,0.176987307049569
baseline_last,y_XLF,long_short,0.001,1.0,823,0.6622114216281896,0.3122721749696233,-0.3526116856290072,-0.0004681065992867,0.0109644299340687,-0.6777335381200076
baseline_last,y_XLF,long_flat,0.002,1.0,823,0.2989064398541919,0.1737545565006075,0.1098125009024084,0.0001505131872068,0.0069279669219806,0.3448807999832818
baseline_last,y_XLF,long_short,0.002,1.0,823,0.5722964763061968,0.2818955042527339,-0.2871403906683029,-0.000353247777959,0.0107661118957834,-0.5208597759597573
baseline_last,y_XLF,long_flat,0.003,1.0,823,0.2563791008505467,0.1458080194410692,0.0727951090389273,0.0001081651171613,0.0067639947117784,0.2538541315322451
baseline_last,y_XLF,long_short,0.003,1.0,823,0.4896719319562576,0.2430133657351154,-0.1994268720024874,-0.0002144495917836,0.0105639317262194,-0.322255181114411
baseline_last,y_XLF,long_flat,0.005,1.0,823,0.2114216281895504,0.1300121506682867,0.1860508922294139,0.0002279929375785,0.0064406634585265,0.561941437303436
baseline_last,y_XLF,long_short,0.005,1.0,823,0.3754556500607533,0.2077764277035237,0.4333437961955177,0.0004763514305235,0.0088748354447452,0.8520546187127971
baseline_last,y_XLI,long_flat,0.0,1.0,823,0.3669501822600243,0.1676792223572296,-0.1497435536785252,-0.0001750553820883,0.0066161771204189,-0.4200186889554793
baseline_last,y_XLI,long_short,0.0,1.0,823,0.7193195625759417,0.3025516403402187,-0.5645896769649199,-0.0009486412884619,0.0109905467216607,-1.370196949928777
baseline_last,y_XLI,long_flat,0.0005,1.0,823,0.3450789793438639,0.1603888213851761,-0.074728228390702,-7.287326848011006e-05,0.0065349795013953,-0.1770207960851109
baseline_last,y_XLI,long_short,0.0005,1.0,823,0.6792223572296476,0.2879708383961117,-0.5219569715266776,-0.0008360905723971,0.0109132751798413,-1.216181774014764
baseline_last,y_XLI,long_flat,0.001,1.0,823,0.3171324422843256,0.1530984204131227,-0.0198920261875159,-3.432344476316467e-06,0.0064565304938858,-0.0084390183614922
baseline_last,y_XLI,long_short,0.001,1.0,823,0.6330498177399757,0.2770352369380316,-0.4491208488294065,-0.000665037516645,0.0108100748275844,-0.9766022398370284
baseline_last,y_XLI,long_flat,0.002,1.0,823,0.2818955042527339,0.1385176184690158,-0.0023981859878506,1.6986549211023556e-05,0.0062873007659862,0.0428885334278854
baseline_last,y_XLI,long_short,0.002,1.0,823,0.574726609963548,0.2515188335358445,-0.4254731135705745,-0.0006158233826519,0.0106399807999607,-0.9187886064841008
baseline_last,y_XLI,long_flat,0.003,1.0,823,0.2575941676792223,0.1275820170109356,-0.0106100001969009,5.638406212487462e-06,0.0060760021771864,0.0147312198323581
baseline_last,y_XLI,long_short,0.003,1.0,823,0.5091130012150669,0.2187120291616039,-0.4543664314710403,-0.0006805511976788,0.0104431341062908,-1.0344993400519662
baseline_last,y_XLI,long_flat,0.005,1.0,823,0.2308626974483596,0.1227217496962333,0.1274085962880244,0.0001627144977014,0.00580690434385,0.4448174829110367
baseline_last,y_XLI,long_short,0.005,1.0,823,0.4301336573511543,0.2029161603888213,-0.2766036316892476,-0.000342375157266,0.0100240013103158,-0.5422023560275118
baseline_last,y_XLK,long_flat,0.0,1.0,823,0.4216281895504252,0.2369380315917375,-0.244106862031972,-0.0002922155559572,0.0097149354068554,-0.4774893447516971
baseline_last,y_XLK,long_short,0.0,1.0,823,0.7193195625759417,0.3511543134872418,-0.5330142007450225,-0.0008004459223128,0.0155559846944952,-0.8168357927782068
baseline_last,y_XLK,long_flat,0.0005,1.0,823,0.4034021871202916,0.2332928311057108,-0.2044662433177232,-0.0002303804481081,0.0096888537065138,-0.3774622206644839
baseline_last,y_XLK,long_short,0.0005,1.0,823,0.6974483596597812,0.347509113001215,-0.5056600889298599,-0.0007315536954013,0.0155418390075276,-0.7472124043177389
baseline_last,y_XLK,long_flat,0.001,1.0,823,0.3924665856622114,0.2260024301336573,-0.2081829876280246,-0.0002364397651899,0.0096505266569441,-0.388928505755
baseline_last,y_XLK,long_short,0.001,1.0,823,0.675577156743621,0.3365735115431348,-0.4941013201429538,-0.0007048441812097,0.01545444296387,-0.724002445468265
baseline_last,y_XLK,long_flat,0.002,1.0,823,0.3596597812879708,0.2150668286755771,-0.1727103801944923,-0.0001854238289686,0.0094178444463164,-0.3125462570927501
baseline_last,y_XLK,long_short,0.002,1.0,823,0.6257594167679222,0.3122721749696233,-0.5805284143651626,-0.0009389464137205,0.015010970391503,-0.9929612704559364
baseline_last,y_XLK,long_flat,0.003,1.0,823,0.3268529769137303,0.1931956257594167,-0.2148065313105153,-0.0002516175968757,0.009121598526315,-0.4378953436068907
baseline_last,y_XLK,long_short,0.003,1.0,823,0.5722964763061968,0.2806804374240583,-0.5855895990327042,-0.0009575060939151,0.0147543976992599,-1.0301971201937283
baseline_last,y_XLK,long_flat,0.005,1.0,823,0.2648845686512758,0.1530984204131227,-0.137808868685242,-0.0001447018706225,0.0083612183811185,-0.2747292175342855
baseline_last,y_XLK,long_short,0.005,1.0,823,0.4678007290400972,0.2150668286755771,-0.5930160445286404,-0.00099091249032,0.0139589291733152,-1.126895045255971
baseline_last,y_XLP,long_flat,0.0,1.0,823,0.3341433778857837,0.1616038882138517,-0.2169586931795197,-0.0002851376135365,0.0048744654894673,-0.928598078880402
baseline_last,y_XLP,long_short,0.0,1.0,823,0.7083839611178615,0.3001215066828676,-0.5373618219916099,-0.0009093089732149,0.0073001766784807,-1.9773264516771671
baseline_last,y_XLP,long_flat,0.0005,1.0,823,0.3268529769137303,0.1616038882138517,-0.1999487474601288,-0.0002590708457424,0.0048666153539912,-0.8450682619321931
baseline_last,y_XLP,long_short,0.0005,1.0,823,0.6950182260024301,0.2976913730255164,-0.5170013041586672,-0.0008574526652376,0.0072414716202331,-1.8796785782241907
baseline_last,y_XLP,long_flat,0.001,1.0,823,0.3159173754556501,0.1543134872417983,-0.2239183011394805,-0.0002963758911972,0.0047925303551562,-0.9816988245376624
baseline_last,y_XLP,long_short,0.001,1.0,823,0.6597812879708383,0.2794653705953827,-0.5046541950208481,-0.0008280579496983,0.0070670771757021,-1.8600352181672068
baseline_last,y_XLP,long_flat,0.002,1.0,823,0.2818955042527339,0.1458080194410692,-0.1458483957107448,-0.0001805741254254,0.0046586322573008,-0.6153147997549643
baseline_last,y_XLP,long_short,0.002,1.0,823,0.5820170109356014,0.244228432563791,-0.5141127856260375,-0.0008530040070396,0.006845391215588,-1.978121979204896
baseline_last,y_XLP,long_flat,0.003,1.0,823,0.2430133657351154,0.134872417982989,-0.1288020941507081,-0.0001571695381594,0.0045275866448912,-0.5510637930438088
baseline_last,y_XLP,long_short,0.003,1.0,823,0.5188335358444714,0.2260024301336573,-0.4726484505997509,-0.0007548361929969,0.0066600669387667,-1.7991790763867606
baseline_last,y_XLP,long_flat,0.005,1.0,823,0.1688942891859052,0.0984204131227217,-0.1330764727193742,-0.0001647524047175,0.0041571446731199,-0.6291249283686344
baseline_last,y_XLP,long_short,0.005,1.0,823,0.3608748481166464,0.1701093560145808,-0.3480089606281649,-0.0005003237048468,0.006175226420416,-1.2861702628542662
baseline_last,y_XLRE,long_flat,0.0,1.0,823,0.3268529769137303,0.1530984204131227,-0.2887940764113619,-0.0004001843086502,0.0052430795736845,-1.2116407669184712
baseline_last,y_XLRE,long_short,0.0,1.0,823,0.7047387606318347,0.3061968408262454,-0.5375743394839573,-0.0008954679527071,0.009070492666068,-1.567182024469937
baseline_last,y_XLRE,long_flat,0.0005,1.0,823,0.3232077764277035,0.1530984204131227,-0.2707773104228926,-0.0003699131973301,0.0052212845610174,-1.1246638432119915
baseline_last,y_XLRE,long_short,0.0005,1.0,823,0.6792223572296476,0.2989064398541919,-0.4963843449141871,-0.0007925100856822,0.009001000728282,-1.3977009856053937
baseline_last,y_XLRE,long_flat,0.001,1.0,823,0.3122721749696233,0.1482381530984204,-0.2576145954681853,-0.0003483767587791,0.0051843526289398,-1.0667309871698811
baseline_last,y_XLRE,long_short,0.001,1.0,823,0.6476306196840826,0.2867557715674362,-0.4636703382478653,-0.0007168304171964,0.0089196707354474,-1.2757567441842752
baseline_last,y_XLRE,long_flat,0.002,1.0,823,0.275820170109356,0.1239368165249088,-0.3433806568687476,-0.0004983489475385,0.0050129867150638,-1.5781099646910222
baseline_last,y_XLRE,long_short,0.002,1.0,823,0.5929526123936817,0.2551640340218712,-0.5295541812691189,-0.0008771405117369,0.0087856540945328,-1.5848761860725342
baseline_last,y_XLRE,long_flat,0.003,1.0,823,0.244228432563791,0.1202916160388821,-0.3053190480604904,-0.0004305091397899,0.0048926532897499,-1.3968127969470154
baseline_last,y_XLRE,long_short,0.003,1.0,823,0.5151883353584447,0.2308626974483596,-0.469194652510235,-0.0007314917914061,0.008681577414604,-1.337553262767804
baseline_last,y_XLRE,long_flat,0.005,1.0,823,0.1786148238153098,0.103280680437424,-0.1969445017744733,-0.0002582281579155,0.004046771817776,-1.012966658052464
baseline_last,y_XLRE,long_short,0.005,1.0,823,0.3863912515188335,0.18955042527339,-0.3992317027319071,-0.0005907660064765,0.0074864659290403,-1.252676457209096
baseline_last,y_XLU,long_flat,0.0,1.0,823,0.3596597812879708,0.1919805589307412,0.3148312469512473,0.0003511721541732,0.0060963466739003,0.9144304650105124
baseline_last,y_XLU,long_short,0.0,1.0,823,0.7144592952612394,0.3450789793438639,-0.2003319818219002,-0.0002321068661949,0.0089021433577302,-0.4138983304571245
baseline_last,y_XLU,long_flat,0.0005,1.0,823,0.339003645200486,0.1822600243013366,0.2657415768095972,0.0003041769977329,0.0059716731211006,0.8085941821270071
baseline_last,y_XLU,long_short,0.0005,1.0,823,0.6670716889428918,0.3244228432563791,-0.2177297802800366,-0.0002600199118939,0.0087664781806486,-0.4708490743625258
baseline_last,y_XLU,long_flat,0.001,1.0,823,0.3207776427703523,0.1713244228432563,0.22283585208049,0.00026179539018,0.0058925903020732,0.7052709874186519
baseline_last,y_XLU,long_short,0.001,1.0,823,0.6366950182260024,0.3086269744835966,-0.2330288758418334,-0.0002848545710592,0.0086698015071632,-0.521572048139793
baseline_last,y_XLU,long_flat,0.002,1.0,823,0.3049817739975698,0.1628189550425273,0.1530564040264781,0.0001894733965404,0.0057340595127307,0.5245493035386045
baseline_last,y_XLU,long_short,0.002,1.0,823,0.5905224787363305,0.2855407047387606,-0.2558415434016745,-0.0003228563501614,0.0085148656608326,-0.601910338283667
baseline_last,y_XLU,long_flat,0.003,1.0,823,0.2466585662211421,0.1300121506682867,0.1443885417531132,0.0001762190809989,0.0049698420399806,0.5628732593554366
baseline_last,y_XLU,long_short,0.003,1.0,823,0.5042527339003645,0.2345078979343864,-0.2796199418167251,-0.0003669051051472,0.0079549551914075,-0.7321773457843685
baseline_last,y_XLU,long_flat,0.005,1.0,823,0.1919805589307412,0.0959902794653706,0.1365816206443972,0.0001634260671872,0.0039723474562356,0.6530920111394427
baseline_last,y_XLU,long_short,0.005,1.0,823,0.3948967193195625,0.1822600243013366,-0.0787412164298868,-7.90740725424335e-05,0.0064461088822981,-0.194731738095407
baseline_last,y_XLV,long_flat,0.0,1.0,823,0.3402187120291616,0.1834750911300121,0.0427012801780986,6.410722468977305e-05,0.0051558481792519,0.1973818094034185
baseline_last,y_XLV,long_short,0.0,1.0,823,0.715674362089915,0.3803159173754556,0.0480456196021497,9.62226237123479e-05,0.0088650791434185,0.1723037969920574
baseline_last,y_XLV,long_flat,0.0005,1.0,823,0.3329283110571081,0.1798298906439854,0.0577803691359943,8.15027765706846e-05,0.0051458576319873,0.2514287336208511
baseline_last,y_XLV,long_short,0.0005,1.0,823,0.707168894289186,0.3754556500607533,0.0602332290600649,0.000110218716408,0.008859033148146,0.1975009971612029
baseline_last,y_XLV,long_flat,0.001,1.0,823,0.3098420413122721,0.1640340218712029,0.0100837351482117,2.5221239684428312e-05,0.0051035294078209,0.0784505654375077
baseline_last,y_XLV,long_short,0.001,1.0,823,0.6658566221142163,0.3414337788578371,-0.1018291549890473,-9.2255590095976e-05,0.0087547297930547,-0.1672823862432184
baseline_last,y_XLV,long_flat,0.002,1.0,823,0.2721749696233292,0.1470230862697448,0.0249605798196521,4.257754700634501e-05,0.0050231933598353,0.1345553627873603
baseline_last,y_XLV,long_short,0.002,1.0,823,0.583232077764277,0.3037667071688943,-0.1246577283539084,-0.0001265059742296,0.0084058339473328,-0.2389078936886811
baseline_last,y_XLV,long_flat,0.003,1.0,823,0.244228432563791,0.1336573511543135,0.0919457708292958,0.0001182794014291,0.0047760047748844,0.3931376489180341
baseline_last,y_XLV,long_short,0.003,1.0,823,0.5176184690157959,0.267314702308627,-0.1203373237430147,-0.0001236069127806,0.0080321540332641,-0.2442929880515183
baseline_last,y_XLV,long_flat,0.005,1.0,823,0.1834750911300121,0.094775212636695,0.039252562719209,5.702102686560418e-05,0.0045271858914609,0.1999433558129019
baseline_last,y_XLV,long_short,0.005,1.0,823,0.4094775212636695,0.212636695018226,-0.146722468328361,-0.0001638876013675,0.0076112427923158,-0.3418147453842047
baseline_last,y_XLY,long_flat,0.0,1.0,823,0.3499392466585662,0.1494532199270959,-0.423677440894873,-0.0006327120819538,0.0085101993771455,-1.1802300365733034
baseline_last,y_XLY,long_short,0.0,1.0,823,0.7193195625759417,0.2928311057108141,-0.7567076961361021,-0.0016219953922054,0.0135638346896329,-1.8983111488736888
baseline_last,y_XLY,long_flat,0.0005,1.0,823,0.3353584447144593,0.1458080194410692,-0.374170591305124,-0.000533179073659,0.0084467472412167,-1.0020372525997925
baseline_last,y_XLY,long_short,0.0005,1.0,823,0.6889428918590522,0.284325637910085,-0.7179935018961088,-0.0014441772494774,0.0134660571146793,-1.7024733306898034
baseline_last,y_XLY,long_flat,0.001,1.0,823,0.3280680437424058,0.1458080194410692,-0.3019769505121196,-0.0004023715666789,0.0082372584892919,-0.7754340365497517
baseline_last,y_XLY,long_short,0.001,1.0,823,0.6658566221142163,0.2806804374240583,-0.6655774054876683,-0.0012395482310349,0.0133020909051728,-1.4792575306097018
baseline_last,y_XLY,long_flat,0.002,1.0,823,0.2952612393681652,0.1287970838396111,-0.3507443903621313,-0.0004931889952282,0.0078808264810845,-0.9934405488000516
baseline_last,y_XLY,long_short,0.002,1.0,823,0.6075334143377886,0.25273390036452,-0.6499774829845868,-0.0011903660355003,0.0128324891875326,-1.472549457730291
baseline_last,y_XLY,long_flat,0.003,1.0,823,0.2770352369380316,0.1190765492102065,-0.3541562983739043,-0.0004999214314156,0.0078382591372348,-1.0124705698851628
baseline_last,y_XLY,long_short,0.003,1.0,823,0.5650060753341434,0.229647630619684,-0.6798203600676347,-0.0013010421808333,0.0126317947938316,-1.6350332372582836
baseline_last,y_XLY,long_flat,0.005,1.0,823,0.2272174969623329,0.1008505467800729,-0.1814238005759711,-0.0002180785781996,0.0070435375014977,-0.4914987823071416
baseline_last,y_XLY,long_short,0.005,1.0,823,0.4592952612393681,0.181044957472661,-0.6616317954789479,-0.0012431894636274,0.0118878344656827,-1.660102264776154
baseline_zero,y_BTC-USD,long_flat,0.0,1.0,1500,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_BTC-USD,long_short,0.0,1.0,1500,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_BTC-USD,long_flat,0.0005,1.0,1500,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_BTC-USD,long_short,0.0005,1.0,1500,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_BTC-USD,long_flat,0.001,1.0,1500,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_BTC-USD,long_short,0.001,1.0,1500,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_BTC-USD,long_flat,0.002,1.0,1500,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_BTC-USD,long_short,0.002,1.0,1500,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_BTC-USD,long_flat,0.003,1.0,1500,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_BTC-USD,long_short,0.003,1.0,1500,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_BTC-USD,long_flat,0.005,1.0,1500,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_BTC-USD,long_short,0.005,1.0,1500,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_GLD,long_flat,0.0,1.0,823,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_GLD,long_short,0.0,1.0,823,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_GLD,long_flat,0.0005,1.0,823,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_GLD,long_short,0.0005,1.0,823,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_GLD,long_flat,0.001,1.0,823,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_GLD,long_short,0.001,1.0,823,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_GLD,long_flat,0.002,1.0,823,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_GLD,long_short,0.002,1.0,823,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_GLD,long_flat,0.003,1.0,823,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_GLD,long_short,0.003,1.0,823,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_GLD,long_flat,0.005,1.0,823,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_GLD,long_short,0.005,1.0,823,0.0,0.0,0.0,0.0,0.0,
baseline_zero,y_TLT,long_flat,0.0,1.0,823,0.0,0.0036452004860267,0.0,0.0,0.0,
baseline_zero,y_TLT,long_short,0.0,1.0,823,0.0,0.0036452004860267,0.0,0.0,0.0,
baseline_zero,y_TLT,long_flat,0.0005,1.0,823,0.0,0.0036452004860267,0.0,0.0,0.0,
baseline_zero,y_TLT,long_short,0.0005,1.0,823,0.0,0.0036452004860267,0.0,0.0,0.0,
baseline_zero,y_TLT,long_flat,0.001,1.0,823,0.0,0.0036452004860267,0.0,0.0,0.0,
baseline_zero,y_TLT,long_short,0.001,1.0,823,0.0,0.0036452004860267,0.0,0.0,0.0,
baseline_zero,y_TLT,long_flat,0.002,1.0,823,0.0,0.0036452004860267,0.0,0.0,0.0,
baseline_zero,y_TLT,long_short,0.002,1.0,823,0.0,0.0036452004860267,0.0,0.0,0.0,
baseline_zero,y_TLT,long_flat,0.003,1.0,823,0.0,0.0036452004860267,0.0,0.0,0.0,
baseline_zero,y_TLT,long_short,0.003,1.0,823,0.0,0.0036452004860267,0.0,0.0,0.0,
baseline_zero,y_TLT,long_flat,0.005,1.0,823,0.0,0.0036452004860267,0.0,0.0,0.0,
baseline_zero,y_TLT,long_short,0.005,1.0,823,0.0,0.0036452004860267,0.0,0.0,0.0,
baseline_zero,y_UUP,long_flat,0.0,1.0,823,0.0,0.0279465370595382,0.0,0.0,0.0,
baseline_zero,y_UUP,long_short,0.0,1.0,823,0.0,0.0279465370595382,0.0,0.0,0.0,
baseline_zero,y_UUP,long_flat,0.0005,1.0,823,0.0,0.0279465370595382,0.0,0.0,0.0,
baseline_zero,y_UUP,long_short,0.0005,1.0,823,0.0,0.0279465370595382,0.0,0.0,0.0,
baseline_zero,y_UUP,long_flat,0.001,1.0,823,0.0,0.0279465370595382,0.0,0.0,0.0,
baseline_zero,y_UUP,long_short,0.001,1.0,823,0.0,0.0279465370595382,0.0,0.0,0.0,
baseline_zero,y_UUP,long_flat,0.002,1.0,823,0.0,0.0279465370595382,0.0,0.0,0.0,
