model,target,fold_id,n_samples,mae,rmse,r2,directional_accuracy,hit_rate,pearson,spearman
mlp,y_XLE,7,30,0.026396943851530567,0.03958763390570656,-8.93205180718729,0.4,0.4,0.08466755627524772,0.19377085650723025
mlp,y_XLE,8,34,0.028762107599220956,0.03819409626290827,-7.460101091589985,0.38235294117647056,0.38235294117647056,0.03104990406769991,0.00320855614973262
mlp,y_XLE,9,35,0.03563018682592959,0.04727915688409002,-1.6515215334536237,0.42857142857142855,0.42857142857142855,-0.05965292197017246,-0.08963585434173671
mlp,y_XLE,10,35,0.02799408370178935,0.03558387624067384,-0.45242720592303076,0.6,0.6,0.1626448124491964,0.20224089635854342
mlp,y_XLE,11,35,0.03484569088242707,0.04586183620496068,-1.5007870667809833,0.4857142857142857,0.4857142857142857,0.03383376769255853,0.059383753501400564
mlp,y_XLE,12,34,0.029010447371214186,0.041121531502467425,-10.308040083350061,0.5294117647058824,0.5294117647058824,0.25214045220053943,0.26294881588999236
mlp,y_XLE,13,35,0.015314827543763695,0.018754090680684808,-1.8757987007524979,0.42857142857142855,0.42857142857142855,-0.027877026868625657,-0.07759103641456583
mlp,y_XLE,14,34,0.01609621293958655,0.019780301281284135,-2.016633310663668,0.5294117647058824,0.5294117647058824,0.10227091657118931,0.10466004583651642
mlp,y_XLE,15,34,0.01734100257786367,0.0214600286443026,-3.2369866046470506,0.4411764705882353,0.4411764705882353,-0.09553059653159486,-0.04385026737967914
mlp,y_XLE,16,33,0.019165309695613995,0.024856551896816962,-4.442294021912261,0.48484848484848486,0.48484848484848486,-0.09350110711407486,0.012032085561497327
mlp,y_XLE,17,33,0.027490138012823018,0.03591890253376144,-8.645461028908118,0.5454545454545454,0.5454545454545454,0.20170016256343243,0.16311523412845408
mlp,y_XLE,18,34,0.02501223350908686,0.03207055836472257,-7.528527726559577,0.38235294117647056,0.38235294117647056,0.04174679307914067,0.0505729564553094
mlp,y_XLE,19,35,0.02464850227183131,0.03210246593974347,-7.933869536277946,0.6,0.6,0.08126102650724007,0.04929971988795519
mlp,y_XLE,20,34,0.019133419990236534,0.02604138494306166,-6.056285574766142,0.5,0.5,0.10181543729860391,0.18135981665393427
mlp,y_XLE,21,29,0.024071071826331645,0.030022420005836097,-5.326978638710582,0.4482758620689655,0.4482758620689655,-0.08970860603102139,-0.16403940886699503
mlp,y_XLE,22,27,0.01732813290345952,0.02417963243199105,-1.9722418242888171,0.5185185185185185,0.5185185185185185,0.00490979233897694,0.07203907203907202
mlp,y_XLE,23,29,0.023858480550122695,0.028986945899713373,-2.30707571801639,0.4482758620689655,0.4482758620689655,-0.2447677456309839,-0.2990147783251231
mlp,y_XLE,24,33,0.013310626569944464,0.017914308451463433,-0.7307626740639981,0.696969696969697,0.696969696969697,0.07556139992179606,0.24264705882352944
mlp,y_XLV,0,35,0.018713366925668825,0.02150595035423915,-9.538101345758284,0.6285714285714286,0.6285714285714286,0.06098111394598862,-0.06330532212885154
mlp,y_XLV,1,35,0.019310173547228127,0.025149227246664855,-18.735273929981865,0.5428571428571428,0.5428571428571428,-0.08409755528816112,-0.11680672268907563
mlp,y_XLV,2,37,0.031763836168918126,0.05378898265842482,-59.118517933714955,0.4594594594594595,0.4594594594594595,-0.2869588707177504,-0.05049786628733996
